genus,species,y,x,Endemic
Zygaena,Zygaena nocturna,31.5669,51.2147,T
Zygaena,Zygaena nocturna,31.348,51.1518,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.8946,52.5681,T
Zygaena,Zygaena nocturna,30.6813,51.6882,T
Zygaena,Zygaena nocturna,32.744,50,T
Zygaena,Zygaena nocturna,31.097,51.2917,T
Zygaena,Zygaena nocturna,30.865,51.4977,T
Zygaena,Zygaena nocturna,33.3618,49.2002,T
Zygaena,Zygaena nocturna,30.501,51.7189,T
Zygaena,Zygaena nocturna,30.8392,51.4943,T
Zygaena,Zygaena nocturna,30.6896,51.6341,T
Zygaena,Zygaena nocturna,32.9333,50.0708,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,33.2757,49.3158,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.5,51.7333,T
Zygaena,Zygaena nocturna,30.7769,51.5209,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,35.777,51.9515,T
Zygaena,Zygaena pseudorubricundus,33.4859,48.6862,T
Zygaena,Zygaena pseudorubricundus,34.0502,48.3716,T
Zygaena,Zygaena pseudorubricundus,33.5529,48.8383,T
Zygaena,Zygaena pseudorubricundus,33.4387,49.2187,T
Zygaena,Zygaena pseudorubricundus,35.9924,50.9595,T
Zygaena,Zygaena pseudorubricundus,35.7846,51.9525,T
Zygaena,Zygaena pseudorubricundus,35.7422,51.8988,T
Zygaena,Zygaena pseudorubricundus,35.8731,52.1905,T
Zygaena,Zygaena pseudorubricundus,35.6473,52.3999,T
Zygaena,Zygaena pseudorubricundus,33.6894,48.2517,T
Zygaena,Zygaena pseudorubricundus,33.4901,48.4901,T
Zygaena,Zygaena pseudorubricundus,33.2538,49.9386,T
Zygaena,Zygaena pseudorubricundus,34.049,48.3709,T
Zygaenoprocris,Zygaenoprocris puschmanni,37.3172,55.9983,T
Zygaenoprocris,Zygaenoprocris puschmanni,37.4129,55.7646,T
Zygaenoprocris,Zygaenoprocris puschmanni,36.213,53.736,T
Zygaenoprocris,Zygaenoprocris puschmanni,36.4064,54.1379,T
Zygaenoprocris,Zygaenoprocris puschmanni,36.4789,51.1086,T
Zygaenoprocris,Zygaenoprocris puschmanni,38.4479,48.573,T
Zygaena,Zygaena rosinae,36.148,51.2727,F
Zygaena,Zygaena rosinae,38.3542,46.8633,F
Zygaena,Zygaena rosinae,35.5228,49.0725,F
Zygaena,Zygaena rosinae,35.5212,49.1464,F
Zygaena,Zygaena rosinae,33.1728,50.3973,F
Zygaena,Zygaena rosinae,31.423,51.5702,F
Zygaena,Zygaena rosinae,31.4182,51.5316,F
Zygaena,Zygaena rosinae,30.7062,52.0862,F
Zygaena,Zygaena rosinae,30.7062,52.0862,F
Zygaena,Zygaena rosinae,31.6163,53.8255,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,33.6119,50.9956,F
Zygaena,Zygaena rosinae,36.6065,47.3504,F
Zygaena,Zygaena rosinae,32.2128,51.093,F
Zygaena,Zygaena rosinae,36.1489,51.268,F
Zygaena,Zygaena rosinae,35.6066,49.2086,F
Zygaena,Zygaena rosinae,32.8054,51.1851,F
Zygaena,Zygaena rosinae,29.3936,56.0795,F
Zygaena,Zygaena rosinae,35.7817,52.0288,F
Zygaena,Zygaena rosinae,36.1359,51.3315,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,36.0963,51.3165,F
Zygaena,Zygaena rosinae,30.9247,52.7256,F
Zygaena,Zygaena rosinae,29.6213,52.2373,F
Zygaena,Zygaena rosinae,29.6213,52.2373,F
Zygaena,Zygaena rosinae,29.836,56.0732,F
Zygaena,Zygaena rosinae,35.5972,49.221,F
Zygaena,Zygaena rosinae,30.3103,53.9523,F
Zygaena,Zygaena rosinae,32.2167,51.093,F
Zygaena,Zygaena rosinae,36.4131,55.9175,F
Zygaena,Zygaena rosinae,33.0039,50.619,F
Zygaena,Zygaena rosinae,32.8942,50.4677,F
Zygaena,Zygaena rosinae,30.3804,53.2902,F
Zygaena,Zygaena rosinae,38.8603,46.824,F
Zygaena,Zygaena rosinae,37.2499,55.167,F
Zygaena,Zygaena rosinae,33.0175,50.4889,F
Zygaena,Zygaena rosinae,31.5244,52.124,F
Zygaena,Zygaena rosinae,31.128,52.6531,F
Zygaena,Zygaena rosinae,34.4873,45.6983,F
Zygaena,Zygaena rosinae,34.4873,45.6983,F
Zygaena,Zygaena rosinae,36.3679,55.7937,F
Zygaena,Zygaena rosinae,36.3679,55.7937,F
Zygaena,Zygaena rosinae,30.7199,52.0441,F
Zygaena,Zygaena rosinae,30.7199,52.0441,F
Zygaena,Zygaena rosinae,30.7031,52.0017,F
Zygaena,Zygaena rosinae,30.7031,52.0017,F
Zygaena,Zygaena rosinae,30.7272,51.9813,F
Zygaena,Zygaena rosinae,30.7272,51.9813,F
Zygaena,Zygaena seitzi,31.7578,51.5407,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.423,51.5702,T
Zygaena,Zygaena seitzi,31.4182,51.5316,T
Zygaena,Zygaena seitzi,31.3902,51.5129,T
Zygaena,Zygaena seitzi,30.7062,52.0862,T
Zygaena,Zygaena seitzi,32.2128,51.093,T
Zygaena,Zygaena seitzi,31.7903,51.0842,T
Zygaena,Zygaena seitzi,32.1579,50.1857,T
Zygaena,Zygaena seitzi,31.5669,51.2147,T
Zygaena,Zygaena seitzi,31.7515,51.0644,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,29.5827,51.9402,T
Zygaena,Zygaena seitzi,30.3225,51.8758,T
Zygaena,Zygaena seitzi,29.5834,51.9284,T
Zygaena,Zygaena seitzi,29.6418,51.9374,T
Zygaena,Zygaena seitzi,31.6747,51.2087,T
Zygaena,Zygaena seitzi,29.6213,52.2373,T
Zygaena,Zygaena seitzi,30.3153,51.9675,T
Zygaena,Zygaena seitzi,30.9333,51.6333,T
Zygaena,Zygaena seitzi,32.0375,50.8071,T
Zygaena,Zygaena seitzi,29.7028,51.7829,T
Zygaena,Zygaena seitzi,31.6764,51.2131,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,33.022,47.4626,T
Zygaena,Zygaena seitzi,30.7031,52.0017,T
Zygaena,Zygaena sengana,29.0678,57.5514,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.9966,57.9593,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,28.5913,61.3055,T
Zygaena,Zygaena sengana,29.0833,57.5436,T
Zygaena,Zygaena speciosa,36.0508,51.4595,T
Zygaena,Zygaena speciosa,35.8115,51.3935,T
Zygaena,Zygaena speciosa,35.9605,51.6964,T
Zygaena,Zygaena speciosa,36.5418,50.4971,T
Zygaena,Zygaena speciosa,36.5418,50.4971,T
Zygaena,Zygaena speciosa,36.7006,50.4922,T
Zygaena,Zygaena speciosa,36.7006,50.4922,T
Zygaena,Zygaena speciosa,36.002,51.4399,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.8422,50.3896,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,36.3284,50.9626,T
Zygaena,Zygaena speciosa,35.9218,52.0953,T
Zygaena,Zygaena speciosa,35.9225,52.1014,T
Zygaena,Zygaena speciosa,35.9779,52.1326,T
Zygaena,Zygaena speciosa,35.9685,51.7017,T
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,37.5247,44.6872,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6364,50.4326,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.6903,48.7303,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,36.0698,45.98,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,38.8614,46.9613,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,37.4796,47.6237,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,35.5212,49.1464,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,33.2101,50.2698,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,32.9005,50.0867,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6182,47.3113,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,36.6065,47.3504,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,34.0196,48.3178,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.4042,48.5025,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,37.5228,48.4385,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
Zygaena,Zygaena tamara,38.8593,46.8564,F
